Combo,A,B,Ticker,Set,Sharpe,Return,MaxDD,BH_Sharpe,BH_Return,Beat_BH,Pct_Days_Long
bb_upper_half + low_vol,bb_upper_half,low_vol,OKE,discovery,-0.937,-46.94,-53.16,0.808,253.62,False,30.9
bb_upper_half + low_vol,bb_upper_half,low_vol,DOW,confirmation,-0.207,2.11,-23.75,-0.185,-26.56,False,19.0
bb_upper_half + low_vol,bb_upper_half,low_vol,LYB,discovery,-0.474,-20.63,-31.86,0.084,3.0,False,21.2
bb_upper_half + low_vol,bb_upper_half,low_vol,MOS,confirmation,-0.852,-57.97,-68.75,0.18,10.56,False,24.9
bb_upper_half + low_vol,bb_upper_half,low_vol,NEM,discovery,-0.122,-8.09,-48.88,0.519,141.69,False,26.7
bb_upper_half + low_vol,bb_upper_half,low_vol,O,confirmation,-0.803,-22.13,-23.14,0.238,39.48,False,26.3
bb_upper_half + low_vol,bb_upper_half,low_vol,VTR,discovery,-0.25,-2.28,-24.71,0.555,121.72,False,26.9
bb_upper_half + low_vol,bb_upper_half,low_vol,KIM,confirmation,-0.51,-17.91,-39.83,0.49,104.27,False,26.0
bb_upper_half + low_vol,bb_upper_half,low_vol,BXP,discovery,-0.67,-32.12,-41.57,-0.003,-11.71,False,23.2
bb_upper_half + low_vol,bb_upper_half,low_vol,HST,confirmation,-0.209,-6.28,-33.93,0.449,100.27,False,29.8
bb_upper_half + low_vol,bb_upper_half,low_vol,F,discovery,-0.214,-10.68,-29.44,0.455,112.89,False,22.8
bb_upper_half + low_vol,bb_upper_half,low_vol,LEG,confirmation,-0.171,-18.8,-58.53,-0.418,-72.68,True,16.2
bb_upper_half + low_vol,bb_upper_half,low_vol,INTC,discovery,-0.426,-39.0,-49.82,0.495,140.96,False,19.3
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,SO,discovery,-0.681,-23.33,-24.2,0.515,86.48,False,33.8
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,DUK,confirmation,-0.728,-23.15,-23.28,0.384,61.14,False,34.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,AEP,discovery,0.006,15.77,-20.88,0.468,81.2,False,33.0
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,ED,confirmation,-0.273,-2.3,-17.5,0.417,68.61,False,34.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,XEL,discovery,-0.653,-26.49,-29.44,0.231,38.97,False,32.2
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,KHC,confirmation,-0.32,-8.63,-37.85,-0.109,-9.46,False,29.3
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,GIS,discovery,-0.939,-43.92,-54.97,-0.212,-19.57,False,30.0
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,CAG,confirmation,-0.975,-38.89,-45.09,-0.415,-41.87,False,27.5
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,CPB,discovery,-1.335,-62.94,-66.22,-0.391,-41.88,False,29.9
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,SJM,confirmation,-1.15,-54.08,-60.96,0.153,24.69,False,33.1
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,T,discovery,0.134,25.83,-18.51,0.348,63.12,False,30.8
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,VZ,confirmation,-0.657,-25.52,-39.08,0.062,13.18,False,29.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,PARA,discovery,-1.013,-84.78,-88.99,-1.495,-100.0,True,11.4
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,BMY,confirmation,-0.572,-25.91,-34.68,0.159,26.34,False,30.2
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,PFE,discovery,-0.218,-4.55,-40.03,-0.014,-1.62,False,28.3
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,CVS,confirmation,0.01,12.28,-34.4,0.362,71.02,False,32.2
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,VTRS,discovery,-0.165,-7.81,-41.46,0.176,20.88,False,31.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,MMM,confirmation,0.169,29.36,-21.41,0.28,49.88,False,33.6
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,EMR,discovery,-0.456,-23.81,-33.76,0.562,130.7,False,34.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,DOV,confirmation,-0.095,6.32,-30.38,0.404,77.31,False,33.4
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,OKE,discovery,-0.445,-25.87,-42.95,0.808,253.62,False,36.8
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,DOW,confirmation,-0.26,-9.89,-31.51,-0.185,-26.56,False,30.0
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,LYB,discovery,-0.04,4.91,-31.34,0.084,3.0,False,29.9
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,MOS,confirmation,-0.826,-65.14,-74.5,0.18,10.56,False,30.6
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,NEM,discovery,-0.318,-28.95,-48.68,0.519,141.69,False,33.1
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,O,confirmation,0.069,20.8,-14.25,0.238,39.48,False,32.0
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,VTR,discovery,0.165,29.04,-21.92,0.555,121.72,False,33.3
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,KIM,confirmation,-0.559,-30.04,-46.98,0.49,104.27,False,32.7
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,BXP,discovery,-0.558,-36.23,-47.94,-0.003,-11.71,False,30.2
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,HST,confirmation,-0.27,-14.26,-34.37,0.449,100.27,False,32.6
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,F,discovery,0.215,36.43,-26.79,0.455,112.89,False,31.0
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,LEG,confirmation,-0.259,-29.36,-51.35,-0.418,-72.68,True,24.9
bb_upper_half + rsi_rising,bb_upper_half,rsi_rising,INTC,discovery,-0.19,-33.32,-63.59,0.495,140.96,False,30.9
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,SO,discovery,-1.099,-40.69,-41.07,0.515,86.48,False,33.8
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,DUK,confirmation,-0.414,-7.92,-18.96,0.384,61.14,False,33.5
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,AEP,discovery,-0.132,6.25,-20.63,0.468,81.2,False,31.1
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,ED,confirmation,-0.689,-23.9,-28.54,0.417,68.61,False,33.4
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,XEL,discovery,-0.996,-41.38,-45.95,0.231,38.97,False,32.0
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,KHC,confirmation,-0.195,0.66,-44.07,-0.109,-9.46,False,27.2
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,GIS,discovery,-0.958,-42.79,-49.9,-0.212,-19.57,False,27.6
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,CAG,confirmation,-0.759,-32.27,-40.11,-0.415,-41.87,False,27.8
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,CPB,discovery,-1.162,-53.5,-55.49,-0.391,-41.88,False,29.5
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,SJM,confirmation,-0.815,-41.49,-48.19,0.153,24.69,False,31.6
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,T,discovery,0.444,56.19,-24.15,0.348,63.12,True,30.9
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,VZ,confirmation,-0.807,-30.7,-37.59,0.062,13.18,False,29.5
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,PARA,discovery,-1.189,-87.79,-90.93,-1.495,-100.0,True,10.8
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,BMY,confirmation,-0.216,-3.62,-25.29,0.159,26.34,False,30.9
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,PFE,discovery,0.195,32.22,-36.3,-0.014,-1.62,True,28.7
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,CVS,confirmation,0.085,19.99,-26.71,0.362,71.02,False,32.0
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,VTRS,discovery,0.161,28.57,-28.95,0.176,20.88,False,31.3
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,MMM,confirmation,-0.283,-8.92,-31.21,0.28,49.88,False,31.2
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,EMR,discovery,-0.053,8.5,-29.84,0.562,130.7,False,33.6
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,DOV,confirmation,-0.144,2.39,-27.14,0.404,77.31,False,31.4
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,OKE,discovery,-0.28,-13.53,-38.75,0.808,253.62,False,36.7
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,DOW,confirmation,-0.003,11.21,-26.25,-0.185,-26.56,True,27.7
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,LYB,discovery,-0.439,-30.05,-48.83,0.084,3.0,False,30.7
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,MOS,confirmation,-0.63,-53.74,-65.57,0.18,10.56,False,30.2
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,NEM,discovery,0.004,4.99,-32.22,0.519,141.69,False,33.0
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,O,confirmation,-0.413,-7.97,-19.53,0.238,39.48,False,31.2
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,VTR,discovery,-0.099,4.73,-28.82,0.555,121.72,False,33.4
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,KIM,confirmation,-0.833,-41.53,-46.06,0.49,104.27,False,31.5
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,BXP,discovery,-0.559,-36.7,-49.55,-0.003,-11.71,False,30.3
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,HST,confirmation,-0.163,-3.67,-36.08,0.449,100.27,False,32.9
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,F,discovery,0.446,81.84,-24.43,0.455,112.89,False,30.9
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,LEG,confirmation,-0.32,-42.42,-64.46,-0.418,-72.68,True,23.8
bb_upper_half + mom_accelerating,bb_upper_half,mom_accelerating,INTC,discovery,0.568,155.22,-45.17,0.495,140.96,True,31.3
adx_trending + low_vol,adx_trending,low_vol,SO,discovery,0.231,32.1,-12.67,0.515,86.48,False,28.3
adx_trending + low_vol,adx_trending,low_vol,DUK,confirmation,-0.091,11.88,-10.27,0.384,61.14,False,28.9
adx_trending + low_vol,adx_trending,low_vol,AEP,discovery,0.09,22.29,-21.27,0.468,81.2,False,30.8
adx_trending + low_vol,adx_trending,low_vol,ED,confirmation,0.115,24.0,-16.48,0.417,68.61,False,27.6
adx_trending + low_vol,adx_trending,low_vol,XEL,discovery,-0.76,-21.77,-25.01,0.231,38.97,False,26.4
adx_trending + low_vol,adx_trending,low_vol,KHC,confirmation,-0.436,-11.36,-25.04,-0.109,-9.46,False,28.6
adx_trending + low_vol,adx_trending,low_vol,GIS,discovery,-0.249,-0.65,-30.15,-0.212,-19.57,False,30.2
adx_trending + low_vol,adx_trending,low_vol,CAG,confirmation,-0.743,-32.21,-40.42,-0.415,-41.87,False,29.7
adx_trending + low_vol,adx_trending,low_vol,CPB,discovery,-0.591,-21.02,-34.43,-0.391,-41.88,False,22.1
adx_trending + low_vol,adx_trending,low_vol,SJM,confirmation,-0.137,5.52,-22.26,0.153,24.69,False,30.4
adx_trending + low_vol,adx_trending,low_vol,T,discovery,-0.462,-19.84,-33.64,0.348,63.12,False,24.5
adx_trending + low_vol,adx_trending,low_vol,VZ,confirmation,-0.871,-33.93,-48.26,0.062,13.18,False,29.5
adx_trending + low_vol,adx_trending,low_vol,PARA,discovery,-1.199,-91.51,-92.59,-1.495,-100.0,True,25.8
adx_trending + low_vol,adx_trending,low_vol,BMY,confirmation,-0.7,-30.42,-31.97,0.159,26.34,False,28.7
adx_trending + low_vol,adx_trending,low_vol,PFE,discovery,-0.299,-10.53,-40.0,-0.014,-1.62,False,32.9
adx_trending + low_vol,adx_trending,low_vol,CVS,confirmation,0.063,18.32,-33.29,0.362,71.02,False,29.0
adx_trending + low_vol,adx_trending,low_vol,VTRS,discovery,0.063,17.08,-36.69,0.176,20.88,False,30.2
adx_trending + low_vol,adx_trending,low_vol,MMM,confirmation,0.079,20.59,-27.31,0.28,49.88,False,25.6
adx_trending + low_vol,adx_trending,low_vol,EMR,discovery,0.338,47.47,-26.61,0.562,130.7,False,29.0
adx_trending + low_vol,adx_trending,low_vol,DOV,confirmation,0.212,33.85,-19.47,0.404,77.31,False,31.2
adx_trending + low_vol,adx_trending,low_vol,OKE,discovery,-0.729,-31.97,-36.67,0.808,253.62,False,24.4
adx_trending + low_vol,adx_trending,low_vol,DOW,confirmation,-0.096,4.81,-26.61,-0.185,-26.56,True,25.2
adx_trending + low_vol,adx_trending,low_vol,LYB,discovery,-0.689,-35.96,-46.17,0.084,3.0,False,26.0
adx_trending + low_vol,adx_trending,low_vol,MOS,confirmation,-0.28,-23.86,-53.19,0.18,10.56,False,27.4
adx_trending + low_vol,adx_trending,low_vol,NEM,discovery,-0.619,-54.97,-66.67,0.519,141.69,False,34.7
adx_trending + low_vol,adx_trending,low_vol,O,confirmation,-1.183,-39.12,-41.59,0.238,39.48,False,29.9
adx_trending + low_vol,adx_trending,low_vol,VTR,discovery,-0.35,-10.71,-29.51,0.555,121.72,False,31.6
adx_trending + low_vol,adx_trending,low_vol,KIM,confirmation,-0.974,-40.56,-43.09,0.49,104.27,False,28.4
adx_trending + low_vol,adx_trending,low_vol,BXP,discovery,0.039,16.14,-26.26,-0.003,-11.71,True,22.8
adx_trending + low_vol,adx_trending,low_vol,HST,confirmation,0.336,51.96,-23.45,0.449,100.27,False,34.8
adx_trending + low_vol,adx_trending,low_vol,F,discovery,-0.325,-27.22,-50.36,0.455,112.89,False,30.2
adx_trending + low_vol,adx_trending,low_vol,LEG,confirmation,0.089,17.53,-26.26,-0.418,-72.68,True,27.2
adx_trending + low_vol,adx_trending,low_vol,INTC,discovery,0.21,35.5,-31.2,0.495,140.96,False,25.9
adx_trending + rsi_rising,adx_trending,rsi_rising,SO,discovery,-0.46,-9.91,-21.4,0.515,86.48,False,29.7
adx_trending + rsi_rising,adx_trending,rsi_rising,DUK,confirmation,-0.309,-3.37,-19.03,0.384,61.14,False,33.6
adx_trending + rsi_rising,adx_trending,rsi_rising,AEP,discovery,0.146,26.6,-22.17,0.468,81.2,False,31.2
adx_trending + rsi_rising,adx_trending,rsi_rising,ED,confirmation,-0.354,-7.15,-14.62,0.417,68.61,False,33.5
adx_trending + rsi_rising,adx_trending,rsi_rising,XEL,discovery,-0.303,-5.49,-19.41,0.231,38.97,False,30.7
adx_trending + rsi_rising,adx_trending,rsi_rising,KHC,confirmation,-0.49,-18.69,-36.1,-0.109,-9.46,False,33.0
adx_trending + rsi_rising,adx_trending,rsi_rising,GIS,discovery,-0.763,-31.05,-47.47,-0.212,-19.57,False,30.1
adx_trending + rsi_rising,adx_trending,rsi_rising,CAG,confirmation,-1.032,-44.26,-51.76,-0.415,-41.87,False,32.4
adx_trending + rsi_rising,adx_trending,rsi_rising,CPB,discovery,-1.267,-59.01,-64.05,-0.391,-41.88,False,29.4
adx_trending + rsi_rising,adx_trending,rsi_rising,SJM,confirmation,-1.015,-42.78,-51.36,0.153,24.69,False,31.1
adx_trending + rsi_rising,adx_trending,rsi_rising,T,discovery,-0.223,-5.22,-25.84,0.348,63.12,False,35.1
adx_trending + rsi_rising,adx_trending,rsi_rising,VZ,confirmation,-0.451,-18.68,-32.83,0.062,13.18,False,34.7
adx_trending + rsi_rising,adx_trending,rsi_rising,PARA,discovery,-1.477,-98.79,-98.86,-1.495,-100.0,True,36.0
adx_trending + rsi_rising,adx_trending,rsi_rising,BMY,confirmation,-0.919,-45.84,-48.38,0.159,26.34,False,30.6
adx_trending + rsi_rising,adx_trending,rsi_rising,PFE,discovery,-0.081,5.47,-32.78,-0.014,-1.62,False,35.3
adx_trending + rsi_rising,adx_trending,rsi_rising,CVS,confirmation,0.67,99.49,-25.15,0.362,71.02,True,33.1
adx_trending + rsi_rising,adx_trending,rsi_rising,VTRS,discovery,-0.281,-20.51,-42.7,0.176,20.88,False,36.4
adx_trending + rsi_rising,adx_trending,rsi_rising,MMM,confirmation,0.156,28.12,-27.96,0.28,49.88,False,31.2
adx_trending + rsi_rising,adx_trending,rsi_rising,EMR,discovery,-0.201,-9.06,-30.05,0.562,130.7,False,35.1
adx_trending + rsi_rising,adx_trending,rsi_rising,DOV,confirmation,-0.135,1.27,-31.84,0.404,77.31,False,33.6
adx_trending + rsi_rising,adx_trending,rsi_rising,OKE,discovery,-0.272,-9.28,-33.71,0.808,253.62,False,25.8
adx_trending + rsi_rising,adx_trending,rsi_rising,DOW,confirmation,-0.558,-22.69,-35.45,-0.185,-26.56,False,33.7
adx_trending + rsi_rising,adx_trending,rsi_rising,LYB,discovery,-0.688,-45.71,-57.54,0.084,3.0,False,27.7
adx_trending + rsi_rising,adx_trending,rsi_rising,MOS,confirmation,0.071,13.99,-32.06,0.18,10.56,False,28.6
adx_trending + rsi_rising,adx_trending,rsi_rising,NEM,discovery,-0.413,-32.8,-38.57,0.519,141.69,False,33.1
adx_trending + rsi_rising,adx_trending,rsi_rising,O,confirmation,0.139,25.87,-18.36,0.238,39.48,False,33.1
adx_trending + rsi_rising,adx_trending,rsi_rising,VTR,discovery,-0.008,12.72,-25.56,0.555,121.72,False,33.4
adx_trending + rsi_rising,adx_trending,rsi_rising,KIM,confirmation,-0.313,-10.98,-40.19,0.49,104.27,False,29.2
adx_trending + rsi_rising,adx_trending,rsi_rising,BXP,discovery,-0.751,-47.35,-50.02,-0.003,-11.71,False,28.4
adx_trending + rsi_rising,adx_trending,rsi_rising,HST,confirmation,0.267,42.44,-22.42,0.449,100.27,False,30.9
adx_trending + rsi_rising,adx_trending,rsi_rising,F,discovery,0.338,60.13,-36.4,0.455,112.89,False,36.2
adx_trending + rsi_rising,adx_trending,rsi_rising,LEG,confirmation,-0.71,-56.28,-58.1,-0.418,-72.68,False,29.9
adx_trending + rsi_rising,adx_trending,rsi_rising,INTC,discovery,-0.513,-55.9,-62.36,0.495,140.96,False,30.8
adx_trending + mom_accelerating,adx_trending,mom_accelerating,SO,discovery,-0.219,3.54,-17.93,0.515,86.48,False,29.2
adx_trending + mom_accelerating,adx_trending,mom_accelerating,DUK,confirmation,-0.102,9.64,-14.31,0.384,61.14,False,32.7
adx_trending + mom_accelerating,adx_trending,mom_accelerating,AEP,discovery,-0.089,9.89,-25.69,0.468,81.2,False,30.2
adx_trending + mom_accelerating,adx_trending,mom_accelerating,ED,confirmation,-0.234,0.24,-21.66,0.417,68.61,False,32.9
adx_trending + mom_accelerating,adx_trending,mom_accelerating,XEL,discovery,-0.505,-13.35,-24.93,0.231,38.97,False,28.8
adx_trending + mom_accelerating,adx_trending,mom_accelerating,KHC,confirmation,-0.097,8.07,-23.84,-0.109,-9.46,True,34.2
adx_trending + mom_accelerating,adx_trending,mom_accelerating,GIS,discovery,-0.768,-30.88,-43.07,-0.212,-19.57,False,27.1
adx_trending + mom_accelerating,adx_trending,mom_accelerating,CAG,confirmation,-0.961,-40.75,-45.8,-0.415,-41.87,False,30.7
adx_trending + mom_accelerating,adx_trending,mom_accelerating,CPB,discovery,-0.795,-36.64,-47.23,-0.391,-41.88,False,28.7
adx_trending + mom_accelerating,adx_trending,mom_accelerating,SJM,confirmation,-0.562,-23.39,-29.68,0.153,24.69,False,30.1
adx_trending + mom_accelerating,adx_trending,mom_accelerating,T,discovery,0.349,49.5,-20.65,0.348,63.12,True,35.6
adx_trending + mom_accelerating,adx_trending,mom_accelerating,VZ,confirmation,-0.686,-30.69,-41.86,0.062,13.18,False,35.9
adx_trending + mom_accelerating,adx_trending,mom_accelerating,PARA,discovery,-1.334,-98.42,-98.53,-1.495,-100.0,True,32.1
adx_trending + mom_accelerating,adx_trending,mom_accelerating,BMY,confirmation,-0.348,-13.3,-33.56,0.159,26.34,False,31.5
adx_trending + mom_accelerating,adx_trending,mom_accelerating,PFE,discovery,0.331,49.62,-25.68,-0.014,-1.62,True,37.3
adx_trending + mom_accelerating,adx_trending,mom_accelerating,CVS,confirmation,0.625,104.44,-19.73,0.362,71.02,True,33.4
adx_trending + mom_accelerating,adx_trending,mom_accelerating,VTRS,discovery,0.161,28.6,-44.25,0.176,20.88,False,35.4
adx_trending + mom_accelerating,adx_trending,mom_accelerating,MMM,confirmation,-0.35,-15.41,-39.58,0.28,49.88,False,29.4
adx_trending + mom_accelerating,adx_trending,mom_accelerating,EMR,discovery,0.018,13.21,-21.33,0.562,130.7,False,33.2
adx_trending + mom_accelerating,adx_trending,mom_accelerating,DOV,confirmation,-0.352,-14.9,-41.99,0.404,77.31,False,32.2
adx_trending + mom_accelerating,adx_trending,mom_accelerating,OKE,discovery,-0.018,12.18,-19.62,0.808,253.62,False,24.6
adx_trending + mom_accelerating,adx_trending,mom_accelerating,DOW,confirmation,-0.092,5.22,-20.87,-0.185,-26.56,True,32.3
adx_trending + mom_accelerating,adx_trending,mom_accelerating,LYB,discovery,-0.681,-42.08,-58.01,0.084,3.0,False,28.7
adx_trending + mom_accelerating,adx_trending,mom_accelerating,MOS,confirmation,-0.113,-11.18,-37.7,0.18,10.56,False,28.8
adx_trending + mom_accelerating,adx_trending,mom_accelerating,NEM,discovery,-0.538,-43.48,-54.02,0.519,141.69,False,33.4
adx_trending + mom_accelerating,adx_trending,mom_accelerating,O,confirmation,-0.227,3.16,-19.01,0.238,39.48,False,31.0
adx_trending + mom_accelerating,adx_trending,mom_accelerating,VTR,discovery,-0.356,-13.37,-38.59,0.555,121.72,False,32.7
adx_trending + mom_accelerating,adx_trending,mom_accelerating,KIM,confirmation,-0.523,-22.46,-28.21,0.49,104.27,False,28.3
adx_trending + mom_accelerating,adx_trending,mom_accelerating,BXP,discovery,-0.624,-40.51,-48.33,-0.003,-11.71,False,28.4
adx_trending + mom_accelerating,adx_trending,mom_accelerating,HST,confirmation,-0.222,-7.85,-39.1,0.449,100.27,False,30.8
adx_trending + mom_accelerating,adx_trending,mom_accelerating,F,discovery,0.175,29.59,-44.48,0.455,112.89,False,33.6
adx_trending + mom_accelerating,adx_trending,mom_accelerating,LEG,confirmation,-0.573,-43.12,-51.64,-0.418,-72.68,False,29.5
adx_trending + mom_accelerating,adx_trending,mom_accelerating,INTC,discovery,0.382,77.08,-36.63,0.495,140.96,False,31.1
adx_quiet + low_vol,adx_quiet,low_vol,SO,discovery,-0.727,-9.07,-15.51,0.515,86.48,False,10.9
adx_quiet + low_vol,adx_quiet,low_vol,DUK,confirmation,-0.968,-10.63,-14.23,0.384,61.14,False,7.9
adx_quiet + low_vol,adx_quiet,low_vol,AEP,discovery,-1.17,-20.94,-27.86,0.468,81.2,False,8.4
adx_quiet + low_vol,adx_quiet,low_vol,ED,confirmation,-1.152,-18.59,-21.28,0.417,68.61,False,9.9
adx_quiet + low_vol,adx_quiet,low_vol,XEL,discovery,-0.466,-5.58,-19.5,0.231,38.97,False,12.3
adx_quiet + low_vol,adx_quiet,low_vol,KHC,confirmation,-0.352,6.31,-8.61,-0.109,-9.46,False,8.6
adx_quiet + low_vol,adx_quiet,low_vol,GIS,discovery,-0.135,11.89,-14.08,-0.212,-19.57,True,10.8
adx_quiet + low_vol,adx_quiet,low_vol,CAG,confirmation,-1.214,-28.7,-31.02,-0.415,-41.87,False,9.1
adx_quiet + low_vol,adx_quiet,low_vol,CPB,discovery,-0.651,-14.88,-30.57,-0.391,-41.88,False,13.6
adx_quiet + low_vol,adx_quiet,low_vol,SJM,confirmation,-0.952,-25.7,-28.48,0.153,24.69,False,8.0
adx_quiet + low_vol,adx_quiet,low_vol,T,discovery,-0.957,-15.25,-20.84,0.348,63.12,False,8.4
adx_quiet + low_vol,adx_quiet,low_vol,VZ,confirmation,-0.462,-0.27,-16.37,0.062,13.18,False,12.9
adx_quiet + low_vol,adx_quiet,low_vol,PARA,discovery,-1.097,-60.5,-63.22,-1.495,-100.0,True,11.0
adx_quiet + low_vol,adx_quiet,low_vol,BMY,confirmation,-0.223,6.64,-11.56,0.159,26.34,False,10.8
adx_quiet + low_vol,adx_quiet,low_vol,PFE,discovery,-1.026,-21.31,-22.25,-0.014,-1.62,False,9.0
adx_quiet + low_vol,adx_quiet,low_vol,CVS,confirmation,-0.456,-9.72,-20.18,0.362,71.02,False,11.1
adx_quiet + low_vol,adx_quiet,low_vol,VTRS,discovery,0.382,49.17,-10.87,0.176,20.88,True,11.0
adx_quiet + low_vol,adx_quiet,low_vol,MMM,confirmation,0.043,17.92,-18.81,0.28,49.88,False,15.9
adx_quiet + low_vol,adx_quiet,low_vol,EMR,discovery,-0.058,14.37,-11.34,0.562,130.7,False,9.7
